30,50,1757,513,61,139,1,-1,-1,-1
30,51,1821,526,103,234,1,-1,-1,-1
31,2,1349,490,73,167,1,-1,-1,-1
31,31,1616,354,175,398,1,-1,-1,-1
31,33,1326,479,73,167,1,-1,-1,-1
31,44,31,254,270,614,1,-1,-1,-1
31,46,1562,381,175,398,1,-1,-1,-1
31,49,1815,549,26,59,1,-1,-1,-1
31,51,1829,542,94,214,1,-1,-1,-1
31,52,1873,374,36,83,1,-1,-1,-1
32,2,1349,490,73,167,1,-1,-1,-1
32,31,1619,396,159,362,1,-1,-1,-1
32,33,1308,461,87,199,1,-1,-1,-1
32,53,1752,290,207,470,1,-1,-1,-1
32,54,1689,430,146,332,1,-1,-1,-1
32,55,127,688,94,214,1,-1,-1,-1
33,2,1339,480,79,181,1,-1,-1,-1
33,31,1616,354,175,398,1,-1,-1,-1
33,33,1295,461,87,199,1,-1,-1,-1
33,53,1752,290,207,470,1,-1,-1,-1
33,54,1692,420,159,362,1,-1,-1,-1
33,56,73,254,270,614,1,-1,-1,-1
34,2,1349,490,73,167,1,-1,-1,-1
34,31,1616,354,175,398,1,-1,-1,-1
34,33,1308,461,87,199,1,-1,-1,-1
34,53,1752,290,207,470,1,-1,-1,-1
34,54,1692,396,159,362,1,-1,-1,-1
34,56,73,254,270,614,1,-1,-1,-1
35,2,1349,490,73,167,1,-1,-1,-1
35,31,1616,354,175,398,1,-1,-1,-1
35,33,1308,461,87,199,1,-1,-1,-1
35,53,1752,290,207,470,1,-1,-1,-1
35,54,1670,381,175,398,1,-1,-1,-1
35,57,135,647,113,257,1,-1,-1,-1
36,2,1349,490,73,167,1,-1,-1,-1
36,31,1616,354,175,398,1,-1,-1,-1
36,33,1308,461,87,199,1,-1,-1,-1
36,53,1752,290,207,470,1,-1,-1,-1
36,54,1670,381,175,398,1,-1,-1,-1
36,57,145,713,79,181,1,-1,-1,-1
37,2,1349,490,73,167,1,-1,-1,-1
37,31,1616,354,175,398,1,-1,-1,-1
37,33,1310,545,52,118,1,-1,-1,-1
37,53,1752,290,207,470,1,-1,-1,-1
37,54,1670,381,175,398,1,-1,-1,-1
37,58,1332,463,33,76,1,-1,-1,-1
38,2,1349,490,73,167,1,-1,-1,-1
38,31,1616,354,175,398,1,-1,-1,-1
38,33,1308,461,87,199,1,-1,-1,-1
38,53,1752,290,207,470,1,-1,-1,-1
38,54,1670,381,175,398,1,-1,-1,-1
38,59,155,669,103,234,1,-1,-1,-1
38,60,100,490,113,257,1,-1,-1,-1
39,2,1349,490,73,167,1,-1,-1,-1
39,31,1616,381,175,398,1,-1,-1,-1
39,33,1308,461,87,199,1,-1,-1,-1
39,53,1752,290,207,470,1,-1,-1,-1
39,60,100,490,113,257,1,-1,-1,-1
40,2,1349,490,73,167,1,-1,-1,-1
40,31,1622,354,189,429,1,-1,-1,-1
40,33,1310,545,52,118,1,-1,-1,-1
40,53,1752,290,207,470,1,-1,-1,-1
40,61,329,543,135,307,1,-1,-1,-1
41,2,1349,490,73,167,1,-1,-1,-1
41,31,1622,354,189,429,1,-1,-1,-1
41,33,1310,545,52,118,1,-1,-1,-1
41,53,1752,290,207,470,1,-1,-1,-1
41,61,333,543,146,332,1,-1,-1,-1
42,2,1349,490,73,167,1,-1,-1,-1
42,31,1622,354,189,429,1,-1,-1,-1
42,33,1308,461,87,199,1,-1,-1,-1
42,53,1752,290,207,470,1,-1,-1,-1
42,62,236,248,226,514,1,-1,-1,-1
42,63,1564,325,189,429,1,-1,-1,-1
43,2,1349,490,73,167,1,-1,-1,-1
43,31,1616,381,175,398,1,-1,-1,-1
43,33,1310,537,52,118,1,-1,-1,-1
43,53,1752,290,207,470,1,-1,-1,-1
43,62,259,275,250,567,1,-1,-1,-1
44,2,1349,490,73,167,1,-1,-1,-1
44,31,1593,354,189,429,1,-1,-1,-1
44,33,1308,461,87,199,1,-1,-1,-1
44,53,1737,283,226,514,1,-1,-1,-1
44,64,497,515,33,76,1,-1,-1,-1
45,2,1349,490,73,167,1,-1,-1,-1
45,31,1622,354,189,429,1,-1,-1,-1
45,53,1752,290,207,470,1,-1,-1,-1
45,65,1564,325,189,429,1,-1,-1,-1
45,66,1315,545,47,108,1,-1,-1,-1
46,2,1349,490,73,167,1,-1,-1,-1
46,31,1670,381,175,398,1,-1,-1,-1
46,53,1752,290,207,470,1,-1,-1,-1
46,65,1593,354,189,429,1,-1,-1,-1
46,66,1315,545,47,108,1,-1,-1,-1
46,67,512,494,33,76,1,-1,-1,-1
47,2,1349,490,73,167,1,-1,-1,-1
47,31,1670,381,175,398,1,-1,-1,-1
47,53,1737,283,226,514,1,-1,-1,-1
47,65,1593,354,189,429,1,-1,-1,-1
47,67,523,489,33,76,1,-1,-1,-1
47,68,338,519,159,362,1,-1,-1,-1
47,69,1308,461,87,199,1,-1,-1,-1
47,70,452,399,73,167,1,-1,-1,-1
47,71,1378,510,67,153,1,-1,-1,-1
48,2,1349,490,73,167,1,-1,-1,-1
48,31,1670,354,175,398,1,-1,-1,-1
48,53,1737,283,226,514,1,-1,-1,-1
48,65,1593,354,189,429,1,-1,-1,-1
48,68,323,254,270,614,1,-1,-1,-1
48,69,1308,461,87,199,1,-1,-1,-1
49,2,1349,490,73,167,1,-1,-1,-1
49,31,1670,354,175,398,1,-1,-1,-1
49,53,1752,290,207,470,1,-1,-1,-1
49,65,1593,354,189,429,1,-1,-1,-1
49,68,336,236,250,567,1,-1,-1,-1
49,69,1308,461,87,199,1,-1,-1,-1
49,72,107,494,103,234,1,-1,-1,-1
50,2,1349,490,73,167,1,-1,-1,-1
50,31,1670,381,175,398,1,-1,-1,-1
50,53,1737,283,226,514,1,-1,-1,-1
50,65,1593,354,189,429,1,-1,-1,-1
50,68,374,275,250,567,1,-1,-1,-1
50,73,1315,545,47,108,1,-1,-1,-1
51,2,1349,490,73,167,1,-1,-1,-1
51,31,1643,381,175,398,1,-1,-1,-1
51,53,1737,283,226,514,1,-1,-1,-1
51,65,1564,354,189,429,1,-1,-1,-1
51,74,1308,461,87,199,1,-1,-1,-1
52,2,1349,490,73,167,1,-1,-1,-1
52,31,1670,381,175,398,1,-1,-1,-1
52,53,1737,283,226,514,1,-1,-1,-1
52,65,1593,354,189,429,1,-1,-1,-1
52,75,1315,545,47,108,1,-1,-1,-1
53,2,1349,490,73,167,1,-1,-1,-1
53,31,1651,383,189,429,1,-1,-1,-1
53,53,1737,283,226,514,1,-1,-1,-1
53,65,1593,354,189,429,1,-1,-1,-1
53,75,1315,545,47,108,1,-1,-1,-1
53,76,556,437,56,128,1,-1,-1,-1
54,2,1349,490,73,167,1,-1,-1,-1
54,31,1651,383,189,429,1,-1,-1,-1
54,53,1737,283,226,514,1,-1,-1,-1
54,65,1593,354,189,429,1,-1,-1,-1
54,77,13,490,113,257,1,-1,-1,-1
54,78,107,494,103,234,1,-1,-1,-1
54,79,1308,461,87,199,1,-1,-1,-1
55,2,1349,490,73,167,1,-1,-1,-1
55,31,1622,354,189,429,1,-1,-1,-1
55,53,1737,283,226,514,1,-1,-1,-1
55,65,1528,322,207,470,1,-1,-1,-1
55,77,13,490,113,257,1,-1,-1,-1
55,78,107,494,103,234,1,-1,-1,-1
55,79,1308,461,87,199,1,-1,-1,-1
55,80,582,498,146,332,1,-1,-1,-1
56,2,1349,490,73,167,1,-1,-1,-1
56,31,1643,408,175,398,1,-1,-1,-1
56,53,1702,283,226,514,1,-1,-1,-1
56,65,1564,354,189,429,1,-1,-1,-1
56,78,84,527,94,214,1,-1,-1,-1
56,79,1308,461,87,199,1,-1,-1,-1
56,80,582,498,146,332,1,-1,-1,-1
57,2,1349,490,73,167,1,-1,-1,-1
57,31,1622,383,189,429,1,-1,-1,-1
57,53,1702,283,226,514,1,-1,-1,-1
57,65,1564,354,189,429,1,-1,-1,-1
57,79,1308,461,87,199,1,-1,-1,-1
57,80,579,522,135,307,1,-1,-1,-1
58,2,1349,490,73,167,1,-1,-1,-1
58,31,1651,383,189,429,1,-1,-1,-1
58,53,1737,283,226,514,1,-1,-1,-1
58,65,1593,354,189,429,1,-1,-1,-1
58,79,1308,461,87,199,1,-1,-1,-1
58,80,604,552,123,280,1,-1,-1,-1
58,81,1535,325,189,429,1,-1,-1,-1
58,82,107,494,103,234,1,-1,-1,-1
58,83,33,495,123,280,1,-1,-1,-1
59,2,1349,490,73,167,1,-1,-1,-1
59,53,1737,283,226,514,1,-1,-1,-1
59,65,1622,354,189,429,1,-1,-1,-1
59,79,1308,461,87,199,1,-1,-1,-1
59,81,1528,353,207,470,1,-1,-1,-1
59,83,13,490,113,257,1,-1,-1,-1
59,84,1378,510,67,153,1,-1,-1,-1
60,2,1349,490,73,167,1,-1,-1,-1
60,53,1702,283,226,514,1,-1,-1,-1
60,65,1622,354,189,429,1,-1,-1,-1
60,81,1528,353,207,470,1,-1,-1,-1
60,85,532,213,270,614,1,-1,-1,-1
60,86,1315,545,47,108,1,-1,-1,-1
60,87,377,447,103,234,1,-1,-1,-1
61,2,1349,490,73,167,1,-1,-1,-1
61,53,1702,283,226,514,1,-1,-1,-1
61,65,1622,354,189,429,1,-1,-1,-1
61,81,1554,514,123,280,1,-1,-1,-1
61,85,528,236,250,567,1,-1,-1,-1
61,86,1315,545,47,108,1,-1,-1,-1
61,87,393,463,103,234,1,-1,-1,-1
61,88,113,513,94,214,1,-1,-1,-1
61,89,1378,510,67,153,1,-1,-1,-1
61,90,616,748,40,91,1,-1,-1,-1
62,2,1349,490,73,167,1,-1,-1,-1
62,53,1702,283,226,514,1,-1,-1,-1
62,65,1622,354,189,429,1,-1,-1,-1
62,81,1554,514,123,280,1,-1,-1,-1
62,85,566,236,250,567,1,-1,-1,-1
62,86,1315,545,47,108,1,-1,-1,-1
62,87,377,463,103,234,1,-1,-1,-1
62,91,898,524,43,98,1,-1,-1,-1
62,92,1490,445,56,128,1,-1,-1,-1
63,2,1351,480,79,181,1,-1,-1,-1
63,53,1702,283,226,514,1,-1,-1,-1
63,65,1592,353,207,470,1,-1,-1,-1
63,85,566,236,250,567,1,-1,-1,-1
63,87,377,463,103,234,1,-1,-1,-1
63,91,906,532,40,91,1,-1,-1,-1
63,93,1528,322,207,470,1,-1,-1,-1
63,94,1308,461,87,199,1,-1,-1,-1
64,2,1349,490,73,167,1,-1,-1,-1
64,53,1702,283,226,514,1,-1,-1,-1
64,65,1592,353,207,470,1,-1,-1,-1
64,85,566,236,250,567,1,-1,-1,-1
64,87,393,447,103,234,1,-1,-1,-1
64,93,1528,322,207,470,1,-1,-1,-1
64,94,1308,461,87,199,1,-1,-1,-1
64,95,28,510,103,234,1,-1,-1,-1
65,2,1349,490,73,167,1,-1,-1,-1
65,53,1702,283,226,514,1,-1,-1,-1
65,65,1622,383,189,429,1,-1,-1,-1
65,87,393,447,103,234,1,-1,-1,-1
65,94,1308,461,87,199,1,-1,-1,-1
65,96,1567,542,113,257,1,-1,-1,-1
65,97,796,741,28,64,1,-1,-1,-1
65,98,963,547,73,167,1,-1,-1,-1
66,2,1349,490,73,167,1,-1,-1,-1
66,53,1680,236,250,567,1,-1,-1,-1
66,65,1592,353,207,470,1,-1,-1,-1
66,87,393,447,103,234,1,-1,-1,-1
66,94,1308,461,87,199,1,-1,-1,-1
66,97,809,741,28,64,1,-1,-1,-1
66,99,1528,322,207,470,1,-1,-1,-1
66,100,1378,510,67,153,1,-1,-1,-1
67,2,1349,490,73,167,1,-1,-1,-1
67,53,1680,236,250,567,1,-1,-1,-1
67,65,1593,354,189,429,1,-1,-1,-1
67,87,409,447,103,234,1,-1,-1,-1
67,94,1308,461,87,199,1,-1,-1,-1
67,99,1535,408,175,398,1,-1,-1,-1
67,100,1378,510,67,153,1,-1,-1,-1
67,101,695,542,94,214,1,-1,-1,-1
67,102,622,465,52,118,1,-1,-1,-1
68,2,1349,490,73,167,1,-1,-1,-1
68,53,1680,236,250,567,1,-1,-1,-1
68,65,1593,383,189,429,1,-1,-1,-1
68,87,409,447,103,234,1,-1,-1,-1
68,94,1310,545,52,118,1,-1,-1,-1
68,99,1535,354,189,429,1,-1,-1,-1
68,103,806,689,52,118,1,-1,-1,-1
68,104,963,547,73,167,1,-1,-1,-1
69,2,1349,490,73,167,1,-1,-1,-1
69,53,1680,236,250,567,1,-1,-1,-1
69,65,1603,275,250,567,1,-1,-1,-1
69,87,409,447,103,234,1,-1,-1,-1
69,99,1528,353,207,470,1,-1,-1,-1
69,104,973,552,67,153,1,-1,-1,-1
69,105,689,283,226,514,1,-1,-1,-1
69,106,1378,510,67,153,1,-1,-1,-1
70,2,1349,490,73,167,1,-1,-1,-1
70,53,1680,236,250,567,1,-1,-1,-1
70,65,1597,283,226,514,1,-1,-1,-1
70,87,409,447,103,234,1,-1,-1,-1
70,99,1528,353,207,470,1,-1,-1,-1
70,104,963,547,73,167,1,-1,-1,-1
70,106,1378,510,67,153,1,-1,-1,-1
70,107,704,721,47,108,1,-1,-1,-1
70,108,678,447,103,234,1,-1,-1,-1
70,109,781,542,113,257,1,-1,-1,-1
70,110,1308,461,87,199,1,-1,-1,-1
70,111,905,524,43,98,1,-1,-1,-1
71,2,1339,480,79,181,1,-1,-1,-1
71,53,1680,236,250,567,1,-1,-1,-1
71,65,1560,322,207,470,1,-1,-1,-1
71,87,409,447,103,234,1,-1,-1,-1
71,99,1496,353,207,470,1,-1,-1,-1
71,104,963,552,67,153,1,-1,-1,-1
71,106,1379,513,61,139,1,-1,-1,-1
71,109,797,645,67,153,1,-1,-1,-1
71,110,1295,461,87,199,1,-1,-1,-1
71,112,730,712,43,98,1,-1,-1,-1
71,113,720,266,189,429,1,-1,-1,-1
71,114,229,483,94,214,1,-1,-1,-1
71,115,33,495,123,280,1,-1,-1,-1
72,2,1349,490,73,167,1,-1,-1,-1
72,53,1680,236,250,567,1,-1,-1,-1
72,65,1560,322,207,470,1,-1,-1,-1
72,87,409,447,103,234,1,-1,-1,-1
72,99,1496,353,207,470,1,-1,-1,-1
72,104,963,547,73,167,1,-1,-1,-1
72,110,1310,545,52,118,1,-1,-1,-1
72,113,720,266,189,429,1,-1,-1,-1
72,114,223,455,113,257,1,-1,-1,-1
72,116,757,705,43,98,1,-1,-1,-1
72,117,775,533,123,280,1,-1,-1,-1
73,2,1349,490,73,167,1,-1,-1,-1
73,53,1680,236,250,567,1,-1,-1,-1
73,65,1560,322,207,470,1,-1,-1,-1
73,87,409,447,103,234,1,-1,-1,-1
73,99,1496,353,207,470,1,-1,-1,-1
73,110,1310,545,52,118,1,-1,-1,-1
73,113,728,258,207,470,1,-1,-1,-1
73,114,234,478,103,234,1,-1,-1,-1
73,118,14,476,123,280,1,-1,-1,-1
74,2,1349,490,73,167,1,-1,-1,-1
74,53,1680,236,250,567,1,-1,-1,-1
74,65,1603,275,250,567,1,-1,-1,-1
74,87,409,447,103,234,1,-1,-1,-1
74,99,1496,353,207,470,1,-1,-1,-1
74,110,1310,545,52,118,1,-1,-1,-1
74,113,749,266,189,429,1,-1,-1,-1
74,118,14,476,123,280,1,-1,-1,-1
74,119,794,533,123,280,1,-1,-1,-1
75,2,1349,490,73,167,1,-1,-1,-1
75,53,1680,236,250,567,1,-1,-1,-1
75,65,1603,275,250,567,1,-1,-1,-1
75,87,415,438,113,257,1,-1,-1,-1
75,99,1528,353,207,470,1,-1,-1,-1
75,110,1308,461,87,199,1,-1,-1,-1
75,113,788,293,135,307,1,-1,-1,-1
75,118,13,490,113,257,1,-1,-1,-1
75,119,799,542,113,257,1,-1,-1,-1
75,120,851,514,123,280,1,-1,-1,-1
75,121,1378,510,67,153,1,-1,-1,-1
75,122,1464,322,207,470,1,-1,-1,-1
75,123,250,463,103,234,1,-1,-1,-1
76,2,1339,480,79,181,1,-1,-1,-1
76,53,1680,236,250,567,1,-1,-1,-1
76,65,1603,275,250,567,1,-1,-1,-1
76,87,424,447,103,234,1,-1,-1,-1
76,99,1496,353,207,470,1,-1,-1,-1
76,110,1310,545,52,118,1,-1,-1,-1
76,113,759,283,226,514,1,-1,-1,-1
76,118,14,476,123,280,1,-1,-1,-1
76,121,1379,513,61,139,1,-1,-1,-1
76,123,250,478,103,234,1,-1,-1,-1
77,2,1349,490,73,167,1,-1,-1,-1
77,53,1667,283,226,514,1,-1,-1,-1
77,65,1562,283,226,514,1,-1,-1,-1
77,87,409,447,103,234,1,-1,-1,-1
77,99,1492,318,226,514,1,-1,-1,-1
77,110,1310,545,52,118,1,-1,-1,-1
77,123,250,463,103,234,1,-1,-1,-1
77,124,809,627,79,181,1,-1,-1,-1
77,125,889,514,123,280,1,-1,-1,-1
78,2,1339,480,79,181,1,-1,-1,-1
78,53,1667,283,226,514,1,-1,-1,-1
78,65,1562,283,226,514,1,-1,-1,-1
78,87,424,447,103,234,1,-1,-1,-1
78,99,1492,318,226,514,1,-1,-1,-1
78,110,1310,545,52,118,1,-1,-1,-1
78,124,808,609,87,199,1,-1,-1,-1
78,126,1372,490,73,167,1,-1,-1,-1
78,127,983,719,28,64,1,-1,-1,-1
78,128,14,476,123,280,1,-1,-1,-1
79,2,1339,480,79,181,1,-1,-1,-1
79,53,1642,275,250,567,1,-1,-1,-1
79,87,424,447,103,234,1,-1,-1,-1
79,99,1492,318,226,514,1,-1,-1,-1
79,110,1310,545,52,118,1,-1,-1,-1
79,124,809,615,79,181,1,-1,-1,-1
79,126,1372,490,73,167,1,-1,-1,-1
79,128,13,490,113,257,1,-1,-1,-1
79,129,250,463,103,234,1,-1,-1,-1
79,130,1887,533,26,59,1,-1,-1,-1
79,131,1003,721,26,59,1,-1,-1,-1
80,2,1349,490,73,167,1,-1,-1,-1
80,53,1642,275,250,567,1,-1,-1,-1
80,87,424,447,103,234,1,-1,-1,-1
80,99,1492,318,226,514,1,-1,-1,-1
80,110,1310,545,52,118,1,-1,-1,-1
80,126,1378,510,67,153,1,-1,-1,-1
80,128,14,476,123,280,1,-1,-1,-1
80,129,266,463,103,234,1,-1,-1,-1
80,131,1007,721,26,59,1,-1,-1,-1
81,2,1349,490,73,167,1,-1,-1,-1
81,53,1642,275,250,567,1,-1,-1,-1
81,87,424,447,103,234,1,-1,-1,-1
81,99,1496,353,207,470,1,-1,-1,-1
81,110,1310,545,52,118,1,-1,-1,-1
81,128,33,495,123,280,1,-1,-1,-1
81,132,1418,412,189,429,1,-1,-1,-1
81,133,957,542,79,181,1,-1,-1,-1
82,2,1349,490,73,167,1,-1,-1,-1
82,53,1642,275,250,567,1,-1,-1,-1
82,87,440,447,103,234,1,-1,-1,-1
82,99,1458,318,226,514,1,-1,-1,-1
82,110,1310,545,52,118,1,-1,-1,-1
82,134,1378,510,67,153,1,-1,-1,-1
83,2,1339,480,79,181,1,-1,-1,-1
83,53,1680,275,250,567,1,-1,-1,-1
83,87,432,438,113,257,1,-1,-1,-1
83,99,1458,318,226,514,1,-1,-1,-1
83,110,1310,545,52,118,1,-1,-1,-1
83,134,1372,490,73,167,1,-1,-1,-1
83,135,1603,236,250,567,1,-1,-1,-1
83,136,37,522,135,307,1,-1,-1,-1
83,137,1006,669,47,108,1,-1,-1,-1
